cue,target,category,firstL,cond,trigger_val,word_number,rs_eeg.thisRepN,rs_eeg.thisTrialN,rs_eeg.thisN,rs_eeg.thisIndex,Dropoff_phase.thisRepN,Dropoff_phase.thisTrialN,Dropoff_phase.thisN,Dropoff_phase.thisIndex,learning_test.thisRepN,learning_test.thisTrialN,learning_test.thisN,learning_test.thisIndex,Prac_rep.thisRepN,Prac_rep.thisTrialN,Prac_rep.thisN,Prac_rep.thisIndex,TNT_prac_loop.thisRepN,TNT_prac_loop.thisTrialN,TNT_prac_loop.thisN,TNT_prac_loop.thisIndex,TNTphase.thisRepN,TNTphase.thisTrialN,TNTphase.thisN,TNTphase.thisIndex,TNTPhase_block.thisRepN,TNTPhase_block.thisTrialN,TNTPhase_block.thisN,TNTPhase_block.thisIndex,random_test.thisRepN,random_test.thisTrialN,random_test.thisN,random_test.thisIndex,indepTest_trial.thisRepN,indepTest_trial.thisTrialN,indepTest_trial.thisN,indepTest_trial.thisIndex,indepTest_loop.thisRepN,indepTest_loop.thisTrialN,indepTest_loop.thisN,indepTest_loop.thisIndex,depTest_trial.thisRepN,depTest_trial.thisTrialN,depTest_trial.thisN,depTest_trial.thisIndex,depTest_loop.thisRepN,depTest_loop.thisTrialN,depTest_loop.thisN,depTest_loop.thisIndex,key_resp.keys,key_resp.rt,rs_instr_title.started,rs_instr_title.stopped,rs_instr_text.started,rs_instr_text.stopped,rs_instr_resptext.started,rs_instr_resptext.stopped,rs_instr_resp.keys,rs_instr_resp.rt,rs_instr_resp.started,rs_instr_resp.stopped,countdown_text.started,countdown_text.stopped,timer_text_5.started,timer_text_5.stopped,timer_text_4.started,timer_text_4.stopped,timer_text_3.started,timer_text_3.stopped,timer_text_2.started,timer_text_2.stopped,timer_text_1.started,timer_text_1.stopped,rs_fixation.started,rs_fixation.stopped,rsEo_begin.started,rsEo_begin.stopped,rsEO_end.started,rsEO_end.stopped,intDrop_resp.keys,intDrop_resp.rt,intDrop_resp2.keys,intDrop_resp2.rt,blank.started,blank.stopped,cue_stimili.started,cue_stimili.stopped,resp_drop.keys,resp_drop.started,resp_drop.stopped,drop_fdbk_4.started,drop_fdbk_4.stopped,drop_target2.started,drop_target2.stopped,resp_drop.rt,response,correct,LT_intro.started,LT_intro.stopped,LT_resp.keys,LT_resp.rt,start_recording.started,start_recording.stopped,fix600.started,fix600.stopped,variable_ISI.started,variable_ISI.stopped,fix_trigger.started,fix_trigger.stopped,say_instru.started,say_instru.stopped,WordPairs_all.started,WordPairs_all.stopped,LearningTest.keys,LearningTest.corr,LearningTest.rt,LearningTest.started,LearningTest.stopped,condition1,condition2,condition3,StudyTest_trigger.started,StudyTest_trigger.stopped,StudyTest_WordNumber.started,StudyTest_WordNumber.stopped,phase1_continue.started,phase1_continue.stopped,key_resp_2.keys,key_resp_2.rt,TNT_intro.started,TNT_intro.stopped,resp_intro2.keys,resp_intro2.rt,resp_intro2.started,resp_intro2.stopped,TNT_intro_2.started,TNT_intro_2.stopped,resp_intro2_2.keys,resp_intro2_2.rt,resp_intro2_2.started,resp_intro2_2.stopped,cue,ratePrac_instruText.started,ratePrac_instruText.stopped,ratePrac_text.started,ratePrac_text.stopped,ratePrac_resp.keys,ratePrac_resp.started,ratePrac_resp.stopped,ratePrac_resp.rt,prc_qs_text.started,prc_qs_text.stopped,qs_resp1.keys,qs_resp1.rt,qs_resp1.started,qs_resp1.stopped,prc_qs_text2.started,prc_qs_text2.stopped,qs_resp2.keys,qs_resp2.rt,qs_resp2.started,qs_resp2.stopped,prc_qs_text3.started,prc_qs_text3.stopped,qs_resp3.keys,qs_resp3.rt,qs_resp3.started,qs_resp3.stopped,prc_end.started,prc_end.stopped,prc_end_resp.keys,prc_end_resp.rt,prc_end_resp.started,prc_end_resp.stopped,prc_end2.started,prc_end2.stopped,prc_end_resp2.keys,prc_end_resp2.rt,prc_end_resp2.started,prc_end_resp2.stopped,fmIntro_txt.started,fmIntro_txt.stopped,fmIntro_resp.keys,fmIntro_resp.rt,fmIntro_resp.started,fmIntro_resp.stopped,fmIntro_txt2.started,fmIntro_txt2.stopped,fmIntro_resp2.keys,fmIntro_resp2.rt,fmIntro_resp2.started,fmIntro_resp2.stopped,color,cond,target,TNT_trigger.started,TNT_trigger.stopped,pair_mark.started,pair_mark.stopped,break20s.started,break20s.stopped,BreakIntro.started,BreakIntro.stopped,BreakEnd.keys,BreakEnd.rt,BreakEnd.started,BreakEnd.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,say_intru_IT.started,say_intru_IT.stopped,IT_screen.started,IT_screen.stopped,IT_resp.keys,IT_resp.corr,IT_resp.started,IT_resp.stopped,IT_trigger.started,IT_trigger.stopped,IT_WordNumber.started,IT_WordNumber.stopped,IT_resp.rt,intro_ind.started,intro_ind.stopped,key_resp_ind.keys,key_resp_ind.rt,key_resp_ind.started,key_resp_ind.stopped,say_instruDT.started,say_instruDT.stopped,DT_screen.started,DT_screen.stopped,DT_resp.keys,DT_resp.corr,DT_resp.started,DT_resp.stopped,DT_trigger.started,DT_trigger.stopped,DT_WordNumber.started,DT_WordNumber.stopped,DT_resp.rt,taskend.started,taskend.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.started,key_resp_end.stopped,participant,session,date,expName,psychopyVersion,frameRate,
pickle,toilet,,,cond3,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577.518182375242,2578.1182250575102,2578.1099294836995,None,2577.518182375242,2577.618216756503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pickle,2582.118670595207,2583.118682971254,2582.118670595207,None,None,2582.118670595207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,green,cond3,toilet,2579.11835062911,2579.218346372959,2580.1100209457045,2580.210095171803,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
tape,robin,,,cond2,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.7272056606225,2586.3272912062757,2586.318949146823,None,2585.7272056606225,2585.8271784635044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tape,2590.335952024404,2591.3360247714127,2590.335952024404,None,j,2590.335952024404,None,1.151269103260347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,cond2,robin,2587.3273159583687,2587.4273699601954,2588.3191091298713,2588.419101855169,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
candle,cottage,,,cond2,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591.5109997401023,2592.11105419471,2592.102755904204,None,2591.5109997401023,2591.6109903524184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,candle,2596.7198041807487,2597.7198370829237,2596.7198041807487,None,None,2596.7198041807487,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,cond2,cottage,2593.711169020279,2593.8112390204087,2594.703009582984,2594.8029944600594,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
gun,lime,,,cond2,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.3201197397657,2600.920119256797,2600.9118433035483,None,2600.3201197397657,2600.4200822795838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gun,2606.3289598596502,2607.328979782066,2606.3289598596502,None,f,2606.3289598596502,None,1.1738716893687524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,cond2,lime,2603.3203732978027,2603.420382625117,2604.3121148521323,2604.4121471204116,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
shark,cave,,,cond3,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2607.5207300298143,2608.1207216986213,2608.112439708276,None,2607.5207300298143,2607.6207396589825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shark,2612.3210959382113,None,2612.3210959382113,None,f,2612.3210959382113,None,0.25361297565177665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,green,cond3,cave,2609.3208124965486,2609.4208616686965,2610.3126165348212,2610.412622843588,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
candle,cottage,,,cond2,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2612.596141812596,2613.1961319721295,2613.187869602346,None,2612.596141812596,2612.6961559695856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,candle,2617.5882374426137,2618.5883159248633,2617.5882374426137,None,None,2617.5882374426137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,cond2,cottage,2614.587968791836,2614.6879856655187,2615.579665369797,2615.679733256945,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
basket,tractor,,,cond2,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.1968863072934,2621.7969015207755,2621.788554027936,None,2621.1968863072934,2621.296879636301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,basket,2626.805603994867,2627.8057627704957,2626.805603994867,None,None,2626.805603994867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,cond2,tractor,2623.797071766886,2623.8971411633056,2624.7887604966245,2624.888769823937,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
actor,map,,,cond3,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630.397574174028,2630.9976826606444,2630.9892971341005,None,2630.397574174028,2630.497574747552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,actor,2635.398046576801,2636.398128077598,2635.398046576801,None,None,2635.398046576801,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,green,cond3,map,2632.389537893495,2632.489476888638,2633.3812226991186,2633.4812187448215,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
river,orchard,,,cond3,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639.006693328495,2639.6067305773786,2639.5983749344605,None,2639.006693328495,2639.106728615322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,river,2644.207124920499,None,2644.207124920499,None,f,2644.207124920499,None,0.558730229642606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,green,cond3,orchard,2641.2068792106866,2641.3068619747764,2642.1986243872734,2642.2986059439436,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
jug,beaver,,,cond3,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644.7821912304544,2645.3822387423997,2645.37390121077,None,2644.7821912304544,2644.8821733908344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jug,2650.182559372576,2651.1827018480462,2650.182559372576,None,None,2650.182559372576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,green,cond3,beaver,2647.17404253919,2647.274047036827,2648.1657886213425,2648.265831152684,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
bucket,panda,,,cond3,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2653.791256534024,2654.3912439768656,2654.3829982090947,None,2653.791256534024,2653.891218771988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bucket,2658.591755560393,None,2658.591755560393,None,f,2658.591755560393,None,0.38172257068072213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,green,cond3,panda,2655.591421105265,2655.6914135287107,2656.574849276348,2656.674786460363,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
ship,NA,,,percp,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2658.9917083502996,2659.591760088214,2659.5834104823907,None,2658.9917083502996,2659.0917231110006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ship,2664.4005124287205,2665.400581553472,2664.4005124287205,None,None,2664.4005124287205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black,percp,NA,2661.3919044351833,2661.4918992734665,2662.383645385803,2662.483665579889,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
crown,duck,,,cond3,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2668.0007941799986,2668.6008344474294,2668.5925274031333,None,2668.0007941799986,2668.1007292510285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crown,2673.409514342783,2674.4095882972097,2673.409514342783,None,None,2673.409514342783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,green,cond3,duck,2670.400924158678,2670.5009476731675,2671.3927312155,2671.4927387316848,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
tape,robin,,,cond2,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2677.009897517274,2677.6099196734167,2677.6015320338893,None,2677.009897517274,2677.109821721532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tape,2682.2186436999427,None,2682.2186436999427,None,j,2682.2186436999427,None,0.06619615551608149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,cond2,robin,2679.210062269628,2679.3100598246047,2680.1934137695907,2680.293485882704,2682.3019773602855,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
river,orchard,,,cond3,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2702.30360707439,2702.903646738111,2702.895362634782,None,2702.30360707439,2702.403661378071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,river,2707.3124287811324,None,2707.3124287811324,None,f,2707.3124287811324,None,0.5717314180437825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,green,cond3,orchard,2704.3038379933178,2704.403760688302,2705.295525213781,2705.395586761976,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
bucket,panda,,,cond3,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707.9041360447545,2708.504196536457,2708.495785050399,None,2707.9041360447545,2708.004086812235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bucket,2712.7128627276024,2713.712946945093,2712.7128627276024,None,None,2712.7128627276024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,green,cond3,panda,2709.7042870325286,2709.804303906213,2710.69596157509,2710.7960288585264,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
hawk,nectar,,,cond2,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2716.3131785884734,2716.913220667032,2716.896489760632,None,2716.3131785884734,2716.4132030085266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hawk,2721.1052078708044,None,2721.1052078708044,None,j,2721.1052078708044,None,0.23464200472517405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,cond2,nectar,2718.10498027228,2718.204992316286,2719.0967284674143,2719.196682857152,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
castle,NA,,,percp,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2721.363582304185,2721.9636666424185,2721.9552400636194,None,2721.363582304185,2721.4635279401346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,castle,2726.9640919558415,2727.9641396489014,2726.9640919558415,None,None,2726.9640919558415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black,percp,NA,2723.9638064011933,2724.063814822942,2724.955543125846,2725.055496911874,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
college,fog,,,cond3,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730.5726970515725,2731.1726844944124,2731.16440582447,None,2730.5726970515725,2730.672710001144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,college,2735.97312254611,None,2735.97312254611,None,f,2735.97312254611,None,0.26226111587857304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,green,cond3,fog,2732.9728385007356,2733.0728360557123,2733.9646500853805,2734.064605380682,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
rug,coconut,,,cond3,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736.2564830111596,2736.856545313992,2736.8482246862304,None,2736.2564830111596,2736.3564811698443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rug,2741.265204502105,2742.265300793787,2741.265204502105,None,None,2741.265204502105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,green,cond3,coconut,2738.256667444445,2738.3566909589363,2739.248421676676,2739.3483642940782,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
hawk,nectar,,,cond2,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2744.857232335532,2745.457280753043,2745.4489453343967,None,2744.857232335532,2744.957171028821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hawk,2749.4575986061545,None,2749.4575986061545,None,j,2749.4575986061545,None,0.24946881100368046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,cond2,nectar,2746.457370705776,2746.557292193341,2747.449045248338,2747.5491393968523,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
poster,butter,,,cond2,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2749.7242459742383,2750.3242904676363,2750.3159710472946,None,2749.7242459742383,2749.8243171817876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poster,2754.7330501734004,2755.733123222263,2754.7330501734004,None,j,2754.7330501734004,None,2.029813293745974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,cond2,butter,2751.7244741764725,2751.8244620720952,2752.716220862333,2752.8161637815892,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
screw,beer,,,cond2,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2756.7832664372772,2757.3832904045494,2757.3748752962338,None,2756.7832664372772,2756.883268520075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,screw,2761.991951041565,None,2761.991951041565,None,j,2761.991951041565,None,0.562750030110692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,cond2,beer,2758.9834197191476,2759.0833496586483,2759.9667805766085,2760.066826730209,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
needle,chimney,,,cond3,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2762.575367561053,2763.1754192989656,2763.167084182175,None,2762.575367561053,2762.6753862458654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needle,2767.384099979142,2768.3842026097764,2767.384099979142,None,None,2767.384099979142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,green,cond3,chimney,2764.375533943422,2764.475539648479,2765.3672087878394,2765.4672851269197,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
castle,NA,,,percp,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2770.9844179529964,2771.5844129422067,2771.57605126219,None,2770.9844179529964,2771.084435128535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,castle,2776.9849661213257,2777.985006871725,2776.9849661213257,None,None,2776.9849661213257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black,percp,NA,2773.9846002733,2774.0846684623,2774.9764200080235,2775.0763695680844,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
dentist,letter,,,cond2,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2780.593554916898,2781.1936006177157,2781.1852700287463,None,2780.593554916898,2780.693575714694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dentist,2786.40241562328,2787.4024835406117,2786.40241562328,None,None,2786.40241562328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,cond2,letter,2783.3937264307997,2783.4938148440733,2784.385464664726,2784.4855298351786,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
